year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,7,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",31.00,2.00,0.54,0.00,1.10,0.00,0.35,0.00,0.00,71.00,13.00,0.00,41.00,0.00,17.00
2025,7,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",153.00,54.00,21.68,3.85,4.24,0.00,24.23,2.00,0.00,5043.00,2641.00,251.00,165.00,0.00,1986.00
2025,7,AA,American Airlines Network,MSO,"Missoula, MT: Missoula Montana",62.00,18.00,4.63,0.16,2.68,0.00,10.53,2.00,0.00,1397.00,261.00,27.00,236.00,0.00,873.00
2025,7,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",432.00,166.00,45.13,7.22,17.92,0.00,95.72,8.00,0.00,12652.00,3433.00,476.00,1019.00,0.00,7724.00
2025,7,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",619.00,254.00,72.56,10.87,46.76,2.21,121.60,17.00,2.00,20927.00,5713.00,1104.00,2457.00,77.00,11576.00
2025,7,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",62.00,19.00,7.97,0.00,1.39,0.00,9.65,2.00,0.00,2233.00,796.00,0.00,103.00,0.00,1334.00
2025,7,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",130.00,54.00,16.68,1.75,9.18,0.00,26.38,1.00,0.00,4236.00,1241.00,197.00,369.00,0.00,2429.00
2025,7,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",124.00,34.00,11.92,0.00,4.38,0.00,17.70,2.00,0.00,4092.00,1075.00,0.00,271.00,0.00,2746.00
2025,7,AA,American Airlines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",203.00,79.00,24.22,3.65,8.46,0.00,42.67,4.00,1.00,6839.00,2069.00,791.00,471.00,0.00,3508.00
2025,7,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",329.00,120.00,35.88,3.38,15.61,0.00,65.14,10.00,6.00,8965.00,2450.00,387.00,774.00,0.00,5354.00
2025,7,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",321.00,146.00,40.51,2.59,11.93,0.00,90.97,6.00,0.00,10297.00,2778.00,278.00,558.00,0.00,6683.00
2025,7,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",5848.00,1997.00,439.70,126.31,635.90,0.49,794.59,274.00,59.00,216143.00,60057.00,19236.00,40760.00,38.00,96052.00
2025,7,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",237.00,102.00,39.48,3.56,14.49,0.00,44.47,5.00,2.00,6748.00,2182.00,232.00,722.00,0.00,3612.00
2025,7,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",451.00,162.00,46.91,7.05,28.59,0.26,79.18,21.00,2.00,12420.00,3080.00,609.00,1462.00,5.00,7264.00
2025,7,AA,American Airlines Network,PDX,"Portland, OR: Portland International",443.00,163.00,56.54,3.63,20.17,0.00,82.65,12.00,0.00,10962.00,3091.00,509.00,1014.00,0.00,6348.00
2025,7,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4488.00,1420.00,344.27,92.19,455.37,1.65,526.52,255.00,30.00,153985.00,49685.00,10568.00,32260.00,89.00,61383.00
2025,7,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4783.00,1219.00,395.98,58.27,138.23,2.91,623.61,65.00,6.00,133806.00,50825.00,9529.00,6894.00,69.00,66489.00
2025,7,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",605.00,220.00,76.49,12.47,28.11,0.13,102.80,20.00,1.00,18871.00,5395.00,1129.00,2315.00,13.00,10019.00
2025,7,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",217.00,62.00,14.50,1.01,12.60,0.00,33.89,2.00,1.00,5566.00,1574.00,260.00,528.00,0.00,3204.00
2025,7,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",123.00,57.00,17.57,0.13,2.69,0.22,36.39,2.00,0.00,3806.00,1035.00,14.00,103.00,6.00,2648.00
2025,7,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",189.00,81.00,24.27,3.71,16.88,0.00,36.14,4.00,0.00,7220.00,2353.00,432.00,874.00,0.00,3561.00
2025,7,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",249.00,75.00,23.69,1.80,14.17,0.00,35.34,12.00,0.00,6931.00,2211.00,181.00,987.00,0.00,3552.00
2025,7,AA,American Airlines Network,RAP,"Rapid City, SD: Rapid City Regional",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00
2025,7,AA,American Airlines Network,RDM,"Bend/Redmond, OR: Roberts Field",31.00,6.00,3.98,0.00,1.19,0.00,0.83,0.00,0.00,374.00,287.00,0.00,27.00,0.00,60.00
2025,7,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",992.00,368.00,111.79,9.56,61.56,1.00,184.09,33.00,4.00,29312.00,8453.00,984.00,3466.00,27.00,16382.00
2025,7,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",279.00,133.00,32.87,9.73,25.07,0.00,65.33,13.00,3.00,10159.00,2148.00,1401.00,1381.00,0.00,5229.00
2025,7,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",245.00,73.00,28.37,0.03,7.01,1.00,36.59,4.00,1.00,5867.00,2693.00,3.00,476.00,34.00,2661.00
2025,7,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",65.00,28.00,7.28,2.28,4.16,0.00,14.29,0.00,0.00,2851.00,654.00,415.00,239.00,0.00,1543.00
2025,7,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",459.00,168.00,54.12,6.17,32.64,0.11,74.96,21.00,3.00,10985.00,3402.00,486.00,1458.00,13.00,5626.00
2025,7,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",886.00,330.00,112.28,13.35,48.61,0.79,154.98,15.00,0.00,22096.00,6785.00,1363.00,2384.00,48.00,11516.00
2025,7,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",658.00,247.00,95.39,5.05,19.15,0.00,127.40,25.00,0.00,20506.00,6485.00,671.00,1151.00,0.00,12199.00
2025,7,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",271.00,126.00,41.30,4.78,22.31,0.00,57.61,8.00,2.00,12824.00,5026.00,469.00,1475.00,0.00,5854.00
2025,7,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",102.00,34.00,15.23,0.00,7.39,0.00,11.37,1.00,2.00,4204.00,2307.00,0.00,1026.00,0.00,871.00
2025,7,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",94.00,30.00,12.46,0.00,3.15,0.00,14.39,1.00,0.00,1821.00,787.00,0.00,240.00,0.00,794.00
2025,7,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",150.00,75.00,18.61,4.91,9.92,0.00,41.55,3.00,1.00,6009.00,1393.00,788.00,546.00,0.00,3282.00
2025,7,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",648.00,237.00,83.40,14.42,32.08,0.00,107.09,10.00,1.00,19570.00,6290.00,1416.00,1378.00,0.00,10486.00
2025,7,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",1118.00,412.00,127.65,12.46,92.03,0.21,179.65,27.00,3.00,31650.00,9696.00,1332.00,4623.00,5.00,15994.00
2025,7,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",169.00,61.00,27.39,0.53,3.73,0.00,29.35,4.00,1.00,5037.00,2483.00,41.00,160.00,0.00,2353.00
2025,7,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",338.00,134.00,58.20,11.12,20.64,0.00,44.04,0.00,0.00,12816.00,6358.00,1196.00,1098.00,0.00,4164.00
2025,7,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",406.00,175.00,53.28,5.28,21.59,0.00,94.84,14.00,1.00,11669.00,3074.00,781.00,940.00,0.00,6874.00
2025,7,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",406.00,147.00,48.08,4.55,9.73,0.00,84.64,5.00,0.00,9974.00,2910.00,439.00,505.00,0.00,6120.00
2025,7,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",594.00,160.00,52.56,4.05,33.85,1.13,68.40,10.00,3.00,11837.00,3777.00,705.00,1311.00,42.00,6002.00
2025,7,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",224.00,79.00,26.47,3.08,22.79,0.00,26.66,2.00,0.00,5333.00,1796.00,331.00,921.00,0.00,2285.00
2025,7,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",510.00,213.00,75.49,14.93,32.81,0.02,89.75,11.00,2.00,15812.00,5242.00,1825.00,1854.00,2.00,6889.00
2025,7,AA,American Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",60.00,23.00,7.06,0.14,6.71,0.00,9.09,0.00,0.00,1656.00,596.00,3.00,221.00,0.00,836.00
2025,7,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",196.00,42.00,15.81,4.10,10.01,0.00,12.08,0.00,0.00,2430.00,1357.00,159.00,376.00,0.00,538.00
2025,7,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",66.00,20.00,4.29,2.12,1.39,0.00,12.19,0.00,0.00,1518.00,372.00,117.00,73.00,0.00,956.00
2025,7,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",93.00,36.00,9.76,3.86,5.75,0.21,16.41,2.00,1.00,3523.00,1038.00,495.00,410.00,9.00,1571.00
2025,7,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1147.00,457.00,129.40,17.92,91.09,1.00,217.58,35.00,3.00,39050.00,10509.00,2034.00,4925.00,40.00,21542.00
2025,7,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",210.00,93.00,27.69,3.91,13.24,1.00,47.16,6.00,0.00,7954.00,2492.00,740.00,534.00,18.00,4170.00
2025,7,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",267.00,116.00,34.72,0.22,16.47,0.00,64.60,10.00,1.00,10792.00,3841.00,25.00,793.00,0.00,6133.00
2025,7,AA,American Airlines Network,TVC,"Traverse City, MI: Cherry Capital",49.00,13.00,6.29,0.00,2.46,0.00,4.26,0.00,0.00,751.00,355.00,0.00,117.00,0.00,279.00
2025,7,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",153.00,79.00,21.76,3.28,9.12,0.00,44.83,3.00,0.00,6955.00,1159.00,326.00,443.00,0.00,5027.00
2025,7,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",265.00,91.00,30.78,3.12,18.75,0.00,38.34,8.00,0.00,7902.00,2186.00,436.00,895.00,0.00,4385.00
2025,7,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",57.00,15.00,8.13,1.77,1.70,0.00,3.40,3.00,2.00,2610.00,983.00,448.00,85.00,0.00,1094.00
2025,6,AA,American Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",285.00,112.00,42.18,1.48,16.47,0.00,51.87,9.00,2.00,7735.00,3636.00,33.00,601.00,0.00,3465.00
2025,6,AA,American Airlines Network,ALB,"Albany, NY: Albany International",105.00,43.00,11.02,4.82,4.99,0.90,21.26,2.00,1.00,3399.00,628.00,830.00,213.00,168.00,1560.00
2025,6,AA,American Airlines Network,AMA,"Amarillo, TX: Rick Husband Amarillo International",26.00,15.00,8.49,0.28,0.86,0.00,5.37,1.00,1.00,854.00,438.00,15.00,42.00,0.00,359.00
2025,6,AA,American Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",87.00,48.00,21.45,1.25,13.60,0.00,11.70,0.00,0.00,3550.00,974.00,52.00,502.00,0.00,2022.00
2025,6,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",655.00,259.00,70.16,5.86,67.93,0.00,115.06,17.00,12.00,22903.00,5928.00,885.00,4407.00,0.00,11683.00
2025,6,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1003.00,308.00,90.04,15.64,55.26,0.85,146.20,24.00,2.00,24041.00,6994.00,2349.00,2827.00,23.00,11848.00
2025,6,AA,American Airlines Network,AVL,"Asheville, NC: Asheville Regional",86.00,37.00,6.26,3.44,8.96,0.00,18.34,6.00,0.00,3084.00,400.00,549.00,488.00,0.00,1647.00
2025,6,AA,American Airlines Network,BDL,"Hartford, CT: Bradley International",406.00,155.00,50.49,8.12,23.73,0.00,72.66,11.00,1.00,10874.00,3641.00,765.00,1071.00,0.00,5397.00
2025,6,AA,American Airlines Network,BFL,"Bakersfield, CA: Meadows Field",57.00,24.00,8.38,0.09,2.07,0.00,13.47,0.00,0.00,1613.00,454.00,16.00,122.00,0.00,1021.00
2025,6,AA,American Airlines Network,BGR,"Bangor, ME: Bangor International",54.00,16.00,5.43,0.00,4.37,0.00,6.20,2.00,0.00,1041.00,501.00,0.00,117.00,0.00,423.00
2025,6,AA,American Airlines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",51.00,26.00,8.20,2.47,7.85,0.00,7.47,2.00,2.00,2074.00,884.00,269.00,343.00,0.00,578.00
2025,6,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",851.00,348.00,84.86,13.79,71.93,0.00,177.41,25.00,5.00,28875.00,7131.00,1360.00,4016.00,0.00,16368.00
2025,6,AA,American Airlines Network,BOI,"Boise, ID: Boise Air Terminal",85.00,30.00,7.48,0.20,3.43,0.00,18.89,2.00,0.00,2268.00,841.00,12.00,166.00,0.00,1249.00
2025,6,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1390.00,433.00,126.63,18.99,110.62,0.01,176.75,34.00,1.00,33216.00,9567.00,2190.00,6044.00,1.00,15414.00
2025,6,AA,American Airlines Network,BTV,"Burlington, VT: Patrick Leahy Burlington International",52.00,11.00,5.02,0.16,2.83,0.00,3.00,1.00,0.00,3055.00,1784.00,16.00,135.00,0.00,1120.00
2025,6,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",221.00,91.00,27.90,4.08,14.76,0.00,44.26,10.00,0.00,6053.00,1534.00,865.00,670.00,0.00,2984.00
2025,6,AA,American Airlines Network,BUR,"Burbank, CA: Bob Hope",90.00,31.00,9.16,0.16,4.87,0.00,16.81,0.00,0.00,2536.00,661.00,7.00,215.00,0.00,1653.00
2025,6,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",320.00,142.00,38.11,14.89,27.29,0.00,61.71,9.00,3.00,10435.00,2238.00,2178.00,1444.00,0.00,4575.00
2025,6,AA,American Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",157.00,47.00,15.98,0.22,9.38,0.00,21.42,2.00,0.00,3947.00,1212.00,75.00,468.00,0.00,2192.00
2025,6,AA,American Airlines Network,CAE,"Columbia, SC: Columbia Metropolitan",8.00,2.00,1.27,0.00,0.14,0.00,0.59,0.00,0.00,43.00,27.00,0.00,3.00,0.00,13.00
2025,6,AA,American Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",509.00,178.00,50.19,14.58,31.52,0.00,81.71,12.00,1.00,14469.00,3733.00,1352.00,1652.00,0.00,7732.00
2025,6,AA,American Airlines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",37.00,22.00,6.57,2.59,1.45,0.00,11.38,1.00,0.00,1898.00,749.00,181.00,142.00,0.00,826.00
2025,6,AA,American Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",378.00,156.00,45.89,12.83,31.29,0.00,65.99,13.00,1.00,14010.00,3947.00,1535.00,1374.00,0.00,7154.00
2025,6,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9929.00,2576.00,618.03,260.59,671.40,6.10,1019.87,279.00,24.00,245345.00,69646.00,30028.00,42919.00,263.00,102489.00
2025,6,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",340.00,121.00,36.23,3.62,24.45,0.03,56.67,17.00,2.00,9759.00,2550.00,356.00,1541.00,5.00,5307.00
2025,6,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",116.00,51.00,11.99,3.20,3.89,0.00,31.92,4.00,0.00,4122.00,862.00,550.00,225.00,0.00,2485.00
2025,6,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",240.00,87.00,25.76,3.42,12.29,0.00,45.54,6.00,0.00,5858.00,1506.00,330.00,650.00,0.00,3372.00
2025,6,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2169.00,661.00,145.62,39.04,187.43,0.30,288.62,80.00,24.00,74510.00,17920.00,8465.00,13714.00,9.00,34402.00
2025,6,AA,American Airlines Network,DEN,"Denver, CO: Denver International",784.00,308.00,86.69,11.19,102.25,0.00,107.87,12.00,3.00,25901.00,7440.00,1020.00,5856.00,0.00,11585.00
2025,6,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14367.00,4568.00,1099.66,233.87,1171.92,5.69,2056.86,449.00,74.00,433379.00,136231.00,26187.00,62769.00,317.00,207875.00
2025,6,AA,American Airlines Network,DRO,"Durango, CO: Durango La Plata County",4.00,2.00,1.18,0.00,0.00,0.00,0.82,0.00,0.00,97.00,30.00,0.00,0.00,0.00,67.00
2025,6,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",185.00,88.00,27.87,4.50,14.49,0.00,41.14,4.00,1.00,7593.00,2811.00,339.00,658.00,0.00,3785.00
2025,6,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",459.00,131.00,40.75,9.14,21.37,0.00,59.73,11.00,0.00,9450.00,2707.00,1172.00,1104.00,0.00,4467.00
2025,6,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",61.00,27.00,7.08,0.00,3.06,0.00,16.87,3.00,0.00,2419.00,511.00,0.00,158.00,0.00,1750.00
2025,6,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",82.00,26.00,5.75,1.25,5.61,0.00,13.39,3.00,1.00,2665.00,639.00,302.00,223.00,0.00,1501.00
2025,6,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",150.00,78.00,25.77,2.42,9.33,0.00,40.48,4.00,1.00,7025.00,2420.00,292.00,607.00,0.00,3706.00
2025,6,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",60.00,19.00,7.48,0.00,2.18,0.00,9.34,0.00,0.00,2122.00,999.00,0.00,182.00,0.00,941.00
2025,6,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",522.00,201.00,51.97,9.94,68.64,0.55,69.90,23.00,4.00,15772.00,3522.00,1292.00,5528.00,14.00,5416.00
2025,6,AA,American Airlines Network,EYW,"Key West, FL: Key West International",110.00,28.00,10.90,1.42,5.37,0.00,10.31,2.00,0.00,2815.00,1304.00,105.00,262.00,0.00,1144.00
2025,6,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",209.00,81.00,20.87,2.82,14.17,0.00,43.13,4.00,1.00,4989.00,1133.00,190.00,673.00,0.00,2993.00
2025,6,AA,American Airlines Network,FCA,"Kalispell, MT: Glacier Park International",112.00,42.00,15.66,1.60,9.98,0.00,14.76,2.00,0.00,2967.00,783.00,202.00,519.00,0.00,1463.00
2025,6,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",516.00,191.00,53.94,10.14,45.40,0.00,81.53,16.00,1.00,13783.00,3332.00,1105.00,2206.00,0.00,7140.00
2025,6,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",56.00,28.00,10.59,1.25,4.39,0.00,11.77,2.00,0.00,2977.00,1111.00,498.00,297.00,0.00,1071.00
2025,6,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",135.00,25.00,10.14,0.25,3.23,0.00,11.38,1.00,0.00,1538.00,705.00,7.00,259.00,0.00,567.00
2025,6,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",232.00,84.00,21.38,5.61,12.05,0.00,44.96,7.00,0.00,5935.00,1632.00,444.00,536.00,0.00,3323.00
2025,6,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",132.00,51.00,10.35,6.72,6.54,0.00,27.39,4.00,1.00,4266.00,602.00,611.00,430.00,0.00,2623.00
2025,6,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",81.00,45.00,14.13,1.55,2.84,0.00,26.47,1.00,0.00,2962.00,791.00,90.00,161.00,0.00,1920.00
2025,6,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",206.00,76.00,30.78,0.00,16.89,0.00,28.33,0.00,3.00,4312.00,1830.00,0.00,539.00,0.00,1943.00
2025,6,AA,American Airlines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",27.00,8.00,4.11,0.00,1.97,0.00,1.91,2.00,0.00,233.00,88.00,0.00,49.00,0.00,96.00
2025,6,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",78.00,33.00,8.37,2.03,3.99,0.00,18.61,1.00,0.00,2896.00,540.00,415.00,229.00,0.00,1712.00
2025,6,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",658.00,264.00,82.43,14.72,78.82,0.00,88.03,17.00,5.00,22789.00,6084.00,2518.00,5907.00,0.00,8280.00
2025,6,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",27.00,20.00,7.50,1.58,2.16,0.00,8.76,1.00,0.00,2165.00,935.00,180.00,163.00,0.00,887.00
2025,6,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",191.00,61.00,17.99,10.11,9.65,0.00,23.25,5.00,0.00,6639.00,1413.00,1647.00,823.00,0.00,2756.00
2025,6,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",612.00,214.00,52.83,5.16,42.17,0.22,113.62,13.00,0.00,16103.00,2797.00,756.00,2232.00,9.00,10309.00
2025,6,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",172.00,50.00,13.41,0.28,8.58,0.00,27.73,3.00,1.00,3555.00,630.00,20.00,330.00,0.00,2575.00
2025,6,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",695.00,262.00,79.77,9.00,59.78,0.05,113.39,22.00,0.00,22575.00,6802.00,1702.00,3554.00,8.00,10509.00
2025,6,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1191.00,388.00,88.07,15.01,177.93,0.00,106.99,25.00,2.00,34653.00,7389.00,1348.00,12759.00,0.00,13157.00
2025,6,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,10.00,4.25,0.00,1.00,0.00,4.75,0.00,3.00,973.00,473.00,0.00,47.00,0.00,453.00
2025,6,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1175.00,406.00,117.44,12.23,88.26,0.04,188.03,19.00,5.00,29266.00,8639.00,1255.00,5176.00,1.00,14195.00
2025,6,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2657.00,776.00,266.58,41.46,173.48,2.15,292.32,22.00,2.00,75412.00,31763.00,4430.00,8153.00,94.00,30972.00
2025,6,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",37.00,23.00,6.64,1.16,1.13,0.00,14.07,3.00,1.00,1792.00,648.00,144.00,62.00,0.00,938.00
2025,6,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1335.00,516.00,110.99,25.97,192.83,0.00,186.21,56.00,17.00,43583.00,7821.00,3900.00,14051.00,0.00,17811.00
2025,6,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",60.00,8.00,6.22,0.00,0.03,0.00,1.75,0.00,0.00,608.00,340.00,0.00,6.00,0.00,262.00
2025,6,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",33.00,17.00,7.36,1.86,1.29,0.00,6.50,1.00,0.00,2417.00,837.00,1008.00,75.00,0.00,497.00
2025,6,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",497.00,247.00,71.59,10.69,45.44,0.00,119.28,13.00,2.00,20852.00,6076.00,1368.00,2190.00,0.00,11218.00
2025,6,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1590.00,633.00,155.66,33.27,214.96,1.32,227.78,33.00,10.00,49696.00,10755.00,4332.00,12552.00,122.00,21935.00
2025,6,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",55.00,27.00,9.12,1.57,4.12,0.00,12.19,1.00,0.00,2273.00,936.00,162.00,159.00,0.00,1016.00
2025,6,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",301.00,122.00,36.49,5.71,22.51,0.00,57.29,10.00,0.00,9289.00,2495.00,778.00,1224.00,0.00,4792.00
2025,6,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",69.00,36.00,11.35,1.60,3.77,0.00,19.27,3.00,0.00,2207.00,528.00,189.00,227.00,0.00,1263.00
2025,6,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5265.00,1360.00,373.37,85.14,343.17,4.25,554.08,105.00,21.00,129708.00,43280.00,10822.00,17487.00,265.00,57854.00
2025,6,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",196.00,72.00,23.81,5.42,6.44,0.00,36.32,4.00,0.00,6977.00,1790.00,1032.00,258.00,0.00,3897.00
2025,6,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",34.00,11.00,2.98,0.88,5.03,0.00,2.11,0.00,0.00,504.00,118.00,22.00,264.00,0.00,100.00
2025,6,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",151.00,61.00,20.38,5.18,7.33,0.00,28.11,5.00,2.00,5641.00,1791.00,344.00,439.00,0.00,3067.00
2025,6,AA,American Airlines Network,MSO,"Missoula, MT: Missoula Montana",56.00,30.00,8.73,1.41,2.55,0.00,17.31,0.00,0.00,2292.00,415.00,259.00,232.00,0.00,1386.00
2025,6,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",425.00,141.00,37.14,6.77,22.14,1.00,73.95,12.00,2.00,9704.00,2652.00,756.00,1087.00,68.00,5141.00
2025,6,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",569.00,193.00,48.42,10.61,44.74,1.05,88.18,21.00,2.00,13530.00,3578.00,1248.00,2175.00,96.00,6433.00
2025,6,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",52.00,18.00,6.02,0.09,1.23,0.00,10.67,0.00,0.00,1899.00,682.00,5.00,101.00,0.00,1111.00
2025,6,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",124.00,54.00,13.82,5.78,9.05,1.54,23.81,3.00,0.00,3233.00,1047.00,348.00,425.00,83.00,1330.00
